"year","lat","lon","depth","basin","x","y"
2015,35.4976,-76.1898,4.11,"east",392087.592142012,3928877.94920224
2015,35.5022,-76.1914,3.61,"east",391948.6301569,3929389.9015163
2015,35.5064,-76.192,4.02666666666667,"east",391899.841154128,3929856.39493828
2015,35.509,-76.1919,3.94333333333333,"east",391912.395154664,3930144.66017607
2015,35.5118,-76.1933,3.86,"east",391789.187438852,3930456.75309069
2015,35.5156,-76.1945,3.86,"east",391685.468875887,3930879.5419128
2015,35.5204,-76.1959,3.86,"east",391564.970682884,3931413.46603307
2015,35.5255,-76.1972,3.69333333333333,"east",391453.959533635,3931980.55656655
2015,35.5322,-76.2003,2.61,"east",391181.92765164,3932727.09719744
2015,35.5341,-76.2013,2.02666666666667,"east",391093.832502281,3932938.93817633
2015,35.5306,-76.2171,1.94333333333333,"east",389656.589816885,3932568.31119194
2015,35.4707,-76.1474,1.94333333333333,"east",395898.669605457,3925848.85271887
2015,35.4761,-76.1506,2.69333333333333,"east",395615.307901573,3926451.15805809
2015,35.4781,-76.1505,2.86,"east",395626.965991795,3926672.87694738
2015,35.4809,-76.1506,3.11,"east",395621.513836854,3926983.5373132
2015,35.4842,-76.1506,3.44333333333333,"east",395625.780843247,3927349.54828732
2015,35.487,-76.1505,3.52666666666667,"east",395638.472978148,3927659.99744196
2015,35.4896,-76.1504,3.61,"east",395650.906126051,3927948.26422917
2015,35.4914,-76.1502,3.69333333333333,"east",395671.375390236,3928147.6953373
2015,35.4936,-76.15,3.77666666666667,"east",395692.361028857,3928391.49157052
2015,35.4963,-76.1491,3.86,"east",395777.484391962,3928690.00452661
2015,35.4996,-76.1489,3.77666666666667,"east",395799.88735841,3929055.80506438
2015,35.5026,-76.1485,3.69333333333333,"east",395840.040956878,3929388.12078428
2015,35.5059,-76.1477,3.52666666666667,"east",395916.856404903,3929753.28844783
2015,35.5091,-76.1474,3.52666666666667,"east",395948.192863988,3930107.89293002
2015,35.5133,-76.1475,3.52666666666667,"east",395944.543901363,3930573.83254568
2015,35.5168,-76.1463,3.69333333333333,"east",396057.877132758,3930960.76230204
2015,35.5241,-76.1456,3.69333333333333,"east",396130.760120302,3931769.68972952
2015,35.5316,-76.1448,3.94333333333333,"east",396212.957275472,3932600.69576823
2015,35.5461,-76.1433,3.19333333333333,"east",396367.608306543,3934207.36058301
2015,35.5534,-76.1429,3.11,"east",396413.258629124,3935016.60857783
2015,35.559,-76.121,1.94333333333333,"east",398405.316101414,3935614.91775777
2015,35.549,-76.121,1.94333333333333,"east",398392.696377475,3934505.7846688
2015,35.544,-76.122,2.77666666666667,"east",398295.738385513,3933952.25040556
2015,35.54,-76.122,2.86,"east",398290.687481525,3933508.59797133
2015,35.537,-76.122,3.11,"east",398286.899629577,3933175.85883176
2015,35.534,-76.122,3.27666666666667,"east",398283.112057104,3932843.11985171
2015,35.53,-76.12,3.27666666666667,"east",398459.392491658,3932397.4061607
2015,35.524,-76.121,3.44333333333333,"east",398361.160640018,3931732.95970175
2015,35.517,-76.121,3.36,"east",398352.334108645,3930956.57069601
2015,35.513,-76.123,3.27666666666667,"east",398165.922682628,3930514.98360895
2015,35.508,-76.12,3.36,"east",398431.67774346,3929957.32728609
2015,35.5,-76.12,3.19333333333333,"east",398421.603373996,3929070.02800367
2015,35.495,-76.112,2.86,"east",399140.942891328,3928507.25892967
2015,35.491,-76.116,2.77666666666667,"east",398773.107648885,3928067.70670856
2015,35.496,-76.116,3.11,"east",398779.380011514,3928622.26758163
2015,35.486,-76.114,2.77666666666667,"east",398948.26502575,3927511.09644116
2015,35.506,-76.092,2.44333333333333,"east",400968.532210816,3929707.02948807
2015,35.5151,-76.091,2.86,"east",401070.388532593,3930715.32669289
2015,35.518,-76.091,2.86,"east",401073.9469964,3931036.97229787
2015,35.52,-76.09,2.69333333333333,"east",401167.077254111,3931257.794139
2015,35.522,-76.088,2.44333333333333,"east",401350.876848359,3931477.61593748
2015,35.526,-76.087,2.36,"east",401446.441685874,3931920.26531876
2015,35.503,-76.085,2.27666666666667,"east",401599.714470053,3929367.28796788
